Llullunawmi awkin punukuykan	[['llullu[N]+naw[Equ]+mi[Asrt]'], ['awkin[N]'], ['punu[VInt]+kU[Refl/Mid]+YkaA[Prog]+n[3]']]	[[('Llullu', 'llullu'), ('naw', 'naw'), ('mi', 'mi')], [('awkin', 'awkin')], [('punu', 'punu'), ('ku', 'kU'), ('yka', 'YkaA'), ('n', 'n')]]	[['Llullu', 'naw', 'mi'], ['awkin'], ['punu', 'ku', 'yka', 'n']]
Yanasaami pupunta yatan	[['yanasa[N]+ː[Poss.1Sg]+mi[Asrt]'], ['pupu[N]+n[Poss.3]+ta[Obj]'], ['yata[VTr]+n[3]']]	[[('Yanasa', 'yanasa'), ('a', 'ː'), ('mi', 'mi')], [('pupu', 'pupu'), ('n', 'n'), ('ta', 'ta')], [('yata', 'yata'), ('n', 'n')]]	[['Yanasa', 'a', 'mi'], ['pupu', 'n', 'ta'], ['yata', 'n']]
Taqay warmim puqlayuq	[['taqay[DET]'], ['warmi[N]+mi[Asrt]'], ['puqla[N]+yuq[Orn]']]	[[('Taqay', 'taqay')], [('warmi', 'warmi'), ('m', 'mi')], [('puqla', 'puqla'), ('yuq', 'yuq')]]	[['Taqay'], ['warmi', 'm'], ['puqla', 'yuq']]
Papaqa pukuykannam	[['papa[N]+qa[Top]'], ['puku[V]+YkaA[Prog]+n[3]+na[Acp]+mi[Asrt]']]	[[('Papa', 'papa'), ('qa', 'qa')], [('puku', 'puku'), ('yka', 'YkaA'), ('n', 'n'), ('na', 'na'), ('m', 'mi')]]	[['Papa', 'qa'], ['puku', 'yka', 'n', 'na', 'm']]
Shipashkunam puriykaayan shumaq ruripankunawan	[['shipash[N]+kuna[Pl]+mi[Asrt]'], ['puri[VInt]+YkaA[Prog]+yaA[Pl]+n[3]'], ['shumaq[ADJ]'], ['ruripa[N]+n[Poss.3]+kuna[Pl]+wan[Com]']]	[[('Shipash', 'shipash'), ('kuna', 'kuna'), ('m', 'mi')], [('puri', 'puri'), ('ykaa', 'YkaA'), ('ya', 'yaA'), ('n', 'n')], [('shumaq', 'shumaq')], [('ruripa', 'ruripa'), ('n', 'n'), ('kuna', 'kuna'), ('wan', 'wan')]]	[['Shipash', 'kuna', 'm'], ['puri', 'ykaa', 'ya', 'n'], ['shumaq'], ['ruripa', 'n', 'kuna', 'wan']]
Nuqakuna purushtam pallayaa mikuyaananpaq	[['nuqakuna[PRON.Prs]'], ['purush[N]+ta[Obj]+mi[Asrt]'], ['palla[VTr]+yaA[Pl]+ː[1]'], ['miku[VTr]+yaA[Pl]+na[Pot](N)+n[Poss.3]+paq[Ben]']]	[[('Nuqakuna', 'nuqakuna')], [('purush', 'purush'), ('ta', 'ta'), ('m', 'mi')], [('palla', 'palla'), ('ya', 'yaA'), ('a', 'ː')], [('miku', 'miku'), ('yaa', 'yaA'), ('na', 'na'), ('n', 'n'), ('paq', 'paq')]]	[['Nuqakuna'], ['purush', 'ta', 'm'], ['palla', 'ya', 'a'], ['miku', 'yaa', 'na', 'n', 'paq']]
Chakwanmi putskakuykan	[['chakwa[N]+n[Poss.3]+mi[Asrt]'], ['putska[VTr]+kU[Refl/Mid]+YkaA[Prog]+n[3]']]	[[('Chakwa', 'chakwa'), ('n', 'n'), ('mi', 'mi')], [('putska', 'putska'), ('ku', 'kU'), ('yka', 'YkaA'), ('n', 'n')]]	[['Chakwa', 'n', 'mi'], ['putska', 'ku', 'yka', 'n']]
Waynam qiwata parquykan	[['wayna[N]+mi[Asrt]'], ['qiwa[N]+ta[Obj]'], ['parqu[VTr]+YkaA[Prog]+n[3]']]	[[('Wayna', 'wayna'), ('m', 'mi')], [('qiwa', 'qiwa'), ('ta', 'ta')], [('parqu', 'parqu'), ('yka', 'YkaA'), ('n', 'n')]]	[['Wayna', 'm'], ['qiwa', 'ta'], ['parqu', 'yka', 'n']]
Wamrakunam qallunkunata hurqapaanakuyan	[['wamra[N]+kuna[Pl]+mi[Asrt]'], ['qallu[N]+n[Poss.3]+kuna[Pl]+ta[Obj]'], ['hurqa[VTr]+paA[Exc]+nakU[Recp]+yaA[Pl]+n[3]']]	[[('Wamra', 'wamra'), ('kuna', 'kuna'), ('m', 'mi')], [('qallu', 'qallu'), ('n', 'n'), ('kuna', 'kuna'), ('ta', 'ta')], [('hurqa', 'hurqa'), ('paa', 'paA'), ('naku', 'nakU'), ('ya', 'yaA'), ('n', 'n')]]	[['Wamra', 'kuna', 'm'], ['qallu', 'n', 'kuna', 'ta'], ['hurqa', 'paa', 'naku', 'ya', 'n']]
Taqay shipashmi qantuta apan tsukunchaw	[['taqay[DET]'], ['shipash[N]+mi[Asrt]'], ['qantu[N]+ta[Obj]'], ['apa[VTr]+n[3]'], ['tsuku[N]+n[Poss.3]+chaw[Loc]']]	[[('Taqay', 'taqay')], [('shipash', 'shipash'), ('mi', 'mi')], [('qantu', 'qantu'), ('ta', 'ta')], [('apa', 'apa'), ('n', 'n')], [('tsuku', 'tsuku'), ('n', 'n'), ('chaw', 'chaw')]]	[['Taqay'], ['shipash', 'mi'], ['qantu', 'ta'], ['apa', 'n'], ['tsuku', 'n', 'chaw']]
Qanyanmi wanurqan yanasaa	[['qanyan[N]+mi[Asrt]'], ['wanu[VInt]+rqa[Pst]+n[3]'], ['yanasa[N]+ː[Poss.1Sg]']]	[[('Qanyan', 'qanyan'), ('mi', 'mi')], [('wanu', 'wanu'), ('rqa', 'rqa'), ('n', 'n')], [('yanasa', 'yanasa'), ('a', 'ː')]]	[['Qanyan', 'mi'], ['wanu', 'rqa', 'n'], ['yanasa', 'a']]
Warmiykim waakata qapiykan	[['warmi[N]+yki[Poss.2]+mi[Asrt]'], ['waaka[N]+ta[Obj]'], ['qapi[VTr]+YkaA[Prog]+n[3]']]	[[('Warmi', 'warmi'), ('yki', 'yki'), ('m', 'mi')], [('waaka', 'waaka'), ('ta', 'ta')], [('qapi', 'qapi'), ('yka', 'YkaA'), ('n', 'n')]]	[['Warmi', 'yki', 'm'], ['waaka', 'ta'], ['qapi', 'yka', 'n']]
Qapra nunam tukrunwan purin	[['qapra[ADJ]'], ['nuna[N]+mi[Asrt]'], ['tukru[N]+n[Poss.3]+wan[Com]'], ['puri[VInt]+n[3]']]	[[('Qapra', 'qapra')], [('nuna', 'nuna'), ('m', 'mi')], [('tukru', 'tukru'), ('n', 'n'), ('wan', 'wan')], [('puri', 'puri'), ('n', 'n')]]	[['Qapra'], ['nuna', 'm'], ['tukru', 'n', 'wan'], ['puri', 'n']]
Wiskurmi taraykan qaqa hananchaw	[['wiskur[N]+mi[Asrt]'], ['tara[V]+YkaA[Prog]+n[3]'], ['qaqa[N]'], ['hana[N]+n[Poss.3]+chaw[Loc]']]	[[('Wiskur', 'wiskur'), ('mi', 'mi')], [('tara', 'tara'), ('yka', 'YkaA'), ('n', 'n')], [('qaqa', 'qaqa')], [('hana', 'hana'), ('n', 'n'), ('chaw', 'chaw')]]	[['Wiskur', 'mi'], ['tara', 'yka', 'n'], ['qaqa'], ['hana', 'n', 'chaw']]
Awilum kuchita qashpan	[['awilu[N]+mi[Asrt]'], ['kuchi[N]+ta[Obj]'], ['qashpa[VTr]+n[3]']]	[[('Awilu', 'awilu'), ('m', 'mi')], [('kuchi', 'kuchi'), ('ta', 'ta')], [('qashpa', 'qashpa'), ('n', 'n')]]	[['Awilu', 'm'], ['kuchi', 'ta'], ['qashpa', 'n']]
Wayiitam qataykaayan uqshawan	[['wayi[N]+ː[Poss.1Sg]+ta[Obj]+mi[Asrt]'], ['qata[VTr]+YkaA[Prog]+yaA[Pl]+n[3]'], ['uqsha[N]+wan[Com]']]	[[('Wayi', 'wayi'), ('i', 'ː'), ('ta', 'ta'), ('m', 'mi')], [('qata', 'qata'), ('ykaa', 'YkaA'), ('ya', 'yaA'), ('n', 'n')], [('uqsha', 'uqsha'), ('wan', 'wan')]]	[['Wayi', 'i', 'ta', 'm'], ['qata', 'ykaa', 'ya', 'n'], ['uqsha', 'wan']]
Wamram taytanman qayakun yanapananpaq	[['wamra[N]+mi[Asrt]'], ['tayta[N]+n[Poss.3]+man[Dat]'], ['qaya[VTr]+kU[Refl/Mid]+n[3]'], ['yanapa[VTr]+na[Pot](N)+n[Poss.3]+paq[Ben]']]	[[('Wamra', 'wamra'), ('m', 'mi')], [('tayta', 'tayta'), ('n', 'n'), ('man', 'man')], [('qaya', 'qaya'), ('ku', 'kU'), ('n', 'n')], [('yanapa', 'yanapa'), ('na', 'na'), ('n', 'n'), ('paq', 'paq')]]	[['Wamra', 'm'], ['tayta', 'n', 'man'], ['qaya', 'ku', 'n'], ['yanapa', 'na', 'n', 'paq']]
Nunakunam waskata rurayan qaarapita	[['nuna[N]+kuna[Pl]+mi[Asrt]'], ['waska[N]+ta[Obj]'], ['rura[VTr]+yaA[Pl]+n[3]'], ['qaara[N]+pita[Abl]']]	[[('Nuna', 'nuna'), ('kuna', 'kuna'), ('m', 'mi')], [('waska', 'waska'), ('ta', 'ta')], [('rura', 'rura'), ('ya', 'yaA'), ('n', 'n')], [('qaara', 'qaara'), ('pita', 'pita')]]	[['Nuna', 'kuna', 'm'], ['waska', 'ta'], ['rura', 'ya', 'n'], ['qaara', 'pita']]
Wamrakuna qichuyta rurayan	[['wamra[N]+kuna[Pl]'], ['qichu[V]+y[Inf]+ta[Obj]'], ['rura[VTr]+yaA[Pl]+n[3]']]	[[('Wamra', 'wamra'), ('kuna', 'kuna')], [('qichu', 'qichu'), ('y', 'y'), ('ta', 'ta')], [('rura', 'rura'), ('ya', 'yaA'), ('n', 'n')]]	[['Wamra', 'kuna'], ['qichu', 'y', 'ta'], ['rura', 'ya', 'n']]
Qila nunaqa manam uryata tarintsu	[['qila[ADJ]'], ['nuna[N]+qa[Top]'], ['mana[ADV]+mi[Asrt]'], ['urya[N]+ta[Obj]'], ['tari[VTr]+n[3]+tsu[Neg]']]	[[('Qila', 'qila')], [('nuna', 'nuna'), ('qa', 'qa')], [('mana', 'mana'), ('m', 'mi')], [('urya', 'urya'), ('ta', 'ta')], [('tari', 'tari'), ('n', 'n'), ('tsu', 'tsu')]]	[['Qila'], ['nuna', 'qa'], ['mana', 'm'], ['urya', 'ta'], ['tari', 'n', 'tsu']]
Qinrashmi aytsa hananchaw puriykan	[['qinrash[N]+mi[Asrt]'], ['aytsa[N]'], ['hana[N]+n[Poss.3]+chaw[Loc]'], ['puri[VInt]+YkaA[Prog]+n[3]']]	[[('Qinrash', 'qinrash'), ('mi', 'mi')], [('aytsa', 'aytsa')], [('hana', 'hana'), ('n', 'n'), ('chaw', 'chaw')], [('puri', 'puri'), ('yka', 'YkaA'), ('n', 'n')]]	[['Qinrash', 'mi'], ['aytsa'], ['hana', 'n', 'chaw'], ['puri', 'yka', 'n']]
Allqum nuna qipanta aywan	[['allqu[N]+mi[Asrt]'], ['nuna[N]'], ['qipa[N]+n[Poss.3]+ta[Obj]'], ['aywa[VTr]+n[3]']]	[[('Allqu', 'allqu'), ('m', 'mi')], [('nuna', 'nuna')], [('qipa', 'qipa'), ('n', 'n'), ('ta', 'ta')], [('aywa', 'aywa'), ('n', 'n')]]	[['Allqu', 'm'], ['nuna'], ['qipa', 'n', 'ta'], ['aywa', 'n']]
Raymikunachawmi aswata upuyan qiruchaw	[['raymi[N]+kuna[Pl]+chaw[Loc]+mi[Asrt]'], ['aswa[N]+ta[Obj]'], ['upu[VTr]+yaA[Pl]+n[3]'], ['qiru[N]+chaw[Loc]']]	[[('Raymi', 'raymi'), ('kuna', 'kuna'), ('chaw', 'chaw'), ('mi', 'mi')], [('aswa', 'aswa'), ('ta', 'ta')], [('upu', 'upu'), ('ya', 'yaA'), ('n', 'n')], [('qiru', 'qiru'), ('chaw', 'chaw')]]	[['Raymi', 'kuna', 'chaw', 'mi'], ['aswa', 'ta'], ['upu', 'ya', 'n'], ['qiru', 'chaw']]
Shipashqa qishyanwan kaykan	[['shipash[N]+qa[Top]'], ['qishya[N]+n[Poss.3]+wan[Com]'], ['ka[AUX]+YkaA[Prog]+n[3]']]	[[('Shipash', 'shipash'), ('qa', 'qa')], [('qishya', 'qishya'), ('n', 'n'), ('wan', 'wan')], [('ka', 'ka'), ('yka', 'YkaA'), ('n', 'n')]]	[['Shipash', 'qa'], ['qishya', 'n', 'wan'], ['ka', 'yka', 'n']]
Qiwllam paariykan pampachaw	[['qiwlla[N]+mi[Asrt]'], ['paari[VInt]+YkaA[Prog]+n[3]'], ['pampa[N]+chaw[Loc]']]	[[('Qiwlla', 'qiwlla'), ('m', 'mi')], [('paari', 'paari'), ('yka', 'YkaA'), ('n', 'n')], [('pampa', 'pampa'), ('chaw', 'chaw')]]	[['Qiwlla', 'm'], ['paari', 'yka', 'n'], ['pampa', 'chaw']]
Wachwaqa quchachawmi kawan	[['wachwa[N]+qa[Top]'], ['qucha[N]+chaw[Loc]+mi[Asrt]'], ['kawa[VInt]+n[3]']]	[[('Wachwa', 'wachwa'), ('qa', 'qa')], [('qucha', 'qucha'), ('chaw', 'chaw'), ('mi', 'mi')], [('kawa', 'kawa'), ('n', 'n')]]	[['Wachwa', 'qa'], ['qucha', 'chaw', 'mi'], ['kawa', 'n']]
Ratsakmi wayi punkunchaw kaykan	[['ratsak[N]+mi[Asrt]'], ['wayi[N]'], ['punku[N]+n[Poss.3]+chaw[Loc]'], ['ka[AUX]+YkaA[Prog]+n[3]']]	[[('Ratsak', 'ratsak'), ('mi', 'mi')], [('wayi', 'wayi')], [('punku', 'punku'), ('n', 'n'), ('chaw', 'chaw')], [('ka', 'ka'), ('yka', 'YkaA'), ('n', 'n')]]	[['Ratsak', 'mi'], ['wayi'], ['punku', 'n', 'chaw'], ['ka', 'yka', 'n']]
Taqay nunam uushakunata rakiykan rantinanpaq	[['taqay[DET]'], ['nuna[N]+mi[Asrt]'], ['uusha[N]+kuna[Pl]+ta[Obj]'], ['raki[VTr]+YkaA[Prog]+n[3]'], ['ranti[VTr]+na[Pot](N)+n[Poss.3]+paq[Ben]']]	[[('Taqay', 'taqay')], [('nuna', 'nuna'), ('m', 'mi')], [('uusha', 'uusha'), ('kuna', 'kuna'), ('ta', 'ta')], [('raki', 'raki'), ('yka', 'YkaA'), ('n', 'n')], [('ranti', 'ranti'), ('na', 'na'), ('n', 'n'), ('paq', 'paq')]]	[['Taqay'], ['nuna', 'm'], ['uusha', 'kuna', 'ta'], ['raki', 'yka', 'n'], ['ranti', 'na', 'n', 'paq']]
Wamram mikunanta ramarishqa patsaman	[['wamra[N]+mi[Asrt]'], ['miku[VTr]+na[Pot](N)+n[Poss.3]+ta[Obj]'], ['rama[VTr]+rI[Pct]+shqa[Prf](N)'], ['patsa[N]+man[Dat]']]	[[('Wamra', 'wamra'), ('m', 'mi')], [('miku', 'miku'), ('na', 'na'), ('n', 'n'), ('ta', 'ta')], [('rama', 'rama'), ('ri', 'rI'), ('shqa', 'shqa')], [('patsa', 'patsa'), ('man', 'man')]]	[['Wamra', 'm'], ['miku', 'na', 'n', 'ta'], ['rama', 'ri', 'shqa'], ['patsa', 'man']]
Manka ruraqkunam raquta ashiyan	[['manka[N]'], ['rura[VTr]+q[Agt]+kuna[Pl]+mi[Asrt]'], ['raqu[N]+ta[Obj]'], ['ashi[VTr]+yaA[Pl]+n[3]']]	[[('Manka', 'manka')], [('rura', 'rura'), ('q', 'q'), ('kuna', 'kuna'), ('m', 'mi')], [('raqu', 'raqu'), ('ta', 'ta')], [('ashi', 'ashi'), ('ya', 'yaA'), ('n', 'n')]]	[['Manka'], ['rura', 'q', 'kuna', 'm'], ['raqu', 'ta'], ['ashi', 'ya', 'n']]
Rarachawmi hachata walluykaayan	[['rara[N]+chaw[Loc]+mi[Asrt]'], ['hacha[N]+ta[Obj]'], ['wallu[VTr]+YkaA[Prog]+yaA[Pl]+n[3]']]	[[('Rara', 'rara'), ('chaw', 'chaw'), ('mi', 'mi')], [('hacha', 'hacha'), ('ta', 'ta')], [('wallu', 'wallu'), ('ykaa', 'YkaA'), ('ya', 'yaA'), ('n', 'n')]]	[['Rara', 'chaw', 'mi'], ['hacha', 'ta'], ['wallu', 'ykaa', 'ya', 'n']]
Hirkachawmi rashtaykan	[['hirka[N]+chaw[Loc]+mi[Asrt]'], ['rashta[VInt]+YkaA[Prog]+n[3]']]	[[('Hirka', 'hirka'), ('chaw', 'chaw'), ('mi', 'mi')], [('rashta', 'rashta'), ('yka', 'YkaA'), ('n', 'n')]]	[['Hirka', 'chaw', 'mi'], ['rashta', 'yka', 'n']]
Hirkakunachaw uqshakunam rawraykan	[['hirka[N]+kuna[Pl]+chaw[Loc]'], ['uqsha[N]+kuna[Pl]+mi[Asrt]'], ['rawra[VInt]+YkaA[Prog]+n[3]']]	[[('Hirka', 'hirka'), ('kuna', 'kuna'), ('chaw', 'chaw')], [('uqsha', 'uqsha'), ('kuna', 'kuna'), ('m', 'mi')], [('rawra', 'rawra'), ('yka', 'YkaA'), ('n', 'n')]]	[['Hirka', 'kuna', 'chaw'], ['uqsha', 'kuna', 'm'], ['rawra', 'yka', 'n']]
Chakrachawmi atska rumikuna kan	[['chakra[N]+chaw[Loc]+mi[Asrt]'], ['atska[ADV]'], ['rumi[N]+kuna[Pl]'], ['ka[AUX]+n[3]']]	[[('Chakra', 'chakra'), ('chaw', 'chaw'), ('mi', 'mi')], [('atska', 'atska')], [('rumi', 'rumi'), ('kuna', 'kuna')], [('ka', 'ka'), ('n', 'n')]]	[['Chakra', 'chaw', 'mi'], ['atska'], ['rumi', 'kuna'], ['ka', 'n']]
Nunakunam rumiyashqa tantata mikuykan	[['nuna[N]+kuna[Pl]+mi[Asrt]'], ['rumi[N]+yaA[Transf](VInt)+shqa[Prf](N)'], ['tanta[N]+ta[Obj]'], ['miku[VTr]+YkaA[Prog]+n[3]']]	[[('Nuna', 'nuna'), ('kuna', 'kuna'), ('m', 'mi')], [('rumi', 'rumi'), ('ya', 'yaA'), ('shqa', 'shqa')], [('tanta', 'tanta'), ('ta', 'ta')], [('miku', 'miku'), ('yka', 'YkaA'), ('n', 'n')]]	[['Nuna', 'kuna', 'm'], ['rumi', 'ya', 'shqa'], ['tanta', 'ta'], ['miku', 'yka', 'n']]
Wamrakunam rumiyashqa laqatuta tariyashqa hirkakunachaw	[['wamra[N]+kuna[Pl]+mi[Asrt]'], ['rumi[N]+yaA[Transf](VInt)+shqa[Prf](N)'], ['laqatu[N]+ta[Obj]'], ['tari[VTr]+yaA[Pl]+shqa[Prf](N)'], ['hirka[N]+kuna[Pl]+chaw[Loc]']]	[[('Wamra', 'wamra'), ('kuna', 'kuna'), ('m', 'mi')], [('rumi', 'rumi'), ('ya', 'yaA'), ('shqa', 'shqa')], [('laqatu', 'laqatu'), ('ta', 'ta')], [('tari', 'tari'), ('ya', 'yaA'), ('shqa', 'shqa')], [('hirka', 'hirka'), ('kuna', 'kuna'), ('chaw', 'chaw')]]	[['Wamra', 'kuna', 'm'], ['rumi', 'ya', 'shqa'], ['laqatu', 'ta'], ['tari', 'ya', 'shqa'], ['hirka', 'kuna', 'chaw']]
Warmikunaqa ruripanta tsarirkurmi qatswayan	[['warmi[N]+kuna[Pl]+qa[Top]'], ['ruripa[N]+n[Poss.3]+ta[Obj]'], ['tsari[VTr]+rku[Edu]+r[Cnv](N)+mi[Asrt]'], ['qatswa[VInt]+yaA[Pl]+n[3]']]	[[('Warmi', 'warmi'), ('kuna', 'kuna'), ('qa', 'qa')], [('ruripa', 'ruripa'), ('n', 'n'), ('ta', 'ta')], [('tsari', 'tsari'), ('rku', 'rku'), ('r', 'r'), ('mi', 'mi')], [('qatswa', 'qatswa'), ('ya', 'yaA'), ('n', 'n')]]	[['Warmi', 'kuna', 'qa'], ['ruripa', 'n', 'ta'], ['tsari', 'rku', 'r', 'mi'], ['qatswa', 'ya', 'n']]
Taqay nunaqa sinqasapam	[['taqay[DET]'], ['nuna[N]+qa[Top]'], ['sinqa[N]+sapa[Augm]+mi[Asrt]']]	[[('Taqay', 'taqay')], [('nuna', 'nuna'), ('qa', 'qa')], [('sinqa', 'sinqa'), ('sapa', 'sapa'), ('m', 'mi')]]	[['Taqay'], ['nuna', 'qa'], ['sinqa', 'sapa', 'm']]
Taqay nunam sira qaqllayuq	[['taqay[DET]'], ['nuna[N]+mi[Asrt]'], ['sira[N]'], ['qaqlla[N]+yuq[Orn]']]	[[('Taqay', 'taqay')], [('nuna', 'nuna'), ('m', 'mi')], [('sira', 'sira')], [('qaqlla', 'qaqlla'), ('yuq', 'yuq')]]	[['Taqay'], ['nuna', 'm'], ['sira'], ['qaqlla', 'yuq']]
Yanasaami suqru	[['yanasa[N]+ː[Poss.1Sg]+mi[Asrt]'], ['suqru[ADJ]']]	[[('Yanasa', 'yanasa'), ('a', 'ː'), ('mi', 'mi')], [('suqru', 'suqru')]]	[['Yanasa', 'a', 'mi'], ['suqru']]
Markaachawmi suwayashqa waakata	[['marka[N]+ː[Poss.1Sg]+chaw[Loc]+mi[Asrt]'], ['suwa[VTr]+yaA[Pl]+shqa[Prf](N)'], ['waaka[N]+ta[Obj]']]	[[('Marka', 'marka'), ('a', 'ː'), ('chaw', 'chaw'), ('mi', 'mi')], [('suwa', 'suwa'), ('ya', 'yaA'), ('shqa', 'shqa')], [('waaka', 'waaka'), ('ta', 'ta')]]	[['Marka', 'a', 'chaw', 'mi'], ['suwa', 'ya', 'shqa'], ['waaka', 'ta']]
Llulluumi shamawan qishyaykan	[['llullu[N]+ː[Poss.1Sg]+mi[Asrt]'], ['shama[N]+wan[Com]'], ['qishya[VInt]+YkaA[Prog]+n[3]']]	[[('Llullu', 'llullu'), ('u', 'ː'), ('mi', 'mi')], [('shama', 'shama'), ('wan', 'wan')], [('qishya', 'qishya'), ('yka', 'YkaA'), ('n', 'n')]]	[['Llullu', 'u', 'mi'], ['shama', 'wan'], ['qishya', 'yka', 'n']]
Shanallatam mikuykaayaa	[['shana[N]+lla[Lim]+ta[Obj]+mi[Asrt]'], ['miku[VTr]+YkaA[Prog]+yaA[Pl]+ː[1]']]	[[('Shana', 'shana'), ('lla', 'lla'), ('ta', 'ta'), ('m', 'mi')], [('miku', 'miku'), ('ykaa', 'YkaA'), ('ya', 'yaA'), ('a', 'ː')]]	[['Shana', 'lla', 'ta', 'm'], ['miku', 'ykaa', 'ya', 'a']]
Taytaami shapranta rutuykan	[['tayta[N]+ː[Poss.1Sg]+mi[Asrt]'], ['shapra[N]+n[Poss.3]+ta[Obj]'], ['rutu[VTr]+YkaA[Prog]+n[3]']]	[[('Tayta', 'tayta'), ('a', 'ː'), ('mi', 'mi')], [('shapra', 'shapra'), ('n', 'n'), ('ta', 'ta')], [('rutu', 'rutu'), ('yka', 'YkaA'), ('n', 'n')]]	[['Tayta', 'a', 'mi'], ['shapra', 'n', 'ta'], ['rutu', 'yka', 'n']]
Wamrakunam shawintuta mukuykaayan	[['wamra[N]+kuna[Pl]+mi[Asrt]'], ['shawintu[N]+ta[Obj]'], ['muku[V]+YkaA[Prog]+yaA[Pl]+n[3]']]	[[('Wamra', 'wamra'), ('kuna', 'kuna'), ('m', 'mi')], [('shawintu', 'shawintu'), ('ta', 'ta')], [('muku', 'muku'), ('ykaa', 'YkaA'), ('ya', 'yaA'), ('n', 'n')]]	[['Wamra', 'kuna', 'm'], ['shawintu', 'ta'], ['muku', 'ykaa', 'ya', 'n']]
Shipashkunam armakuykaayan mayuchaw	[['shipash[N]+kuna[Pl]+mi[Asrt]'], ['arma[VTr]+kU[Refl/Mid]+YkaA[Prog]+yaA[Pl]+n[3]'], ['mayu[N]+chaw[Loc]']]	[[('Shipash', 'shipash'), ('kuna', 'kuna'), ('m', 'mi')], [('arma', 'arma'), ('ku', 'kU'), ('ykaa', 'YkaA'), ('ya', 'yaA'), ('n', 'n')], [('mayu', 'mayu'), ('chaw', 'chaw')]]	[['Shipash', 'kuna', 'm'], ['arma', 'ku', 'ykaa', 'ya', 'n'], ['mayu', 'chaw']]
Shullka tsuriimi pukllaykan	[['shullka[N]'], ['tsuri[N]+ː[Poss.1Sg]+mi[Asrt]'], ['puklla[VTr]+YkaA[Prog]+n[3]']]	[[('Shullka', 'shullka')], [('tsuri', 'tsuri'), ('i', 'ː'), ('mi', 'mi')], [('puklla', 'puklla'), ('yka', 'YkaA'), ('n', 'n')]]	[['Shullka'], ['tsuri', 'i', 'mi'], ['puklla', 'yka', 'n']]
Warmim shullurishqa mantsakuywan	[['warmi[N]+mi[Asrt]'], ['shullu[V]+rI[Pct]+shqa[Prf](N)'], ['mantsa[VTr]+kU[Refl/Mid]+y[Inf]+wan[Com]']]	[[('Warmi', 'warmi'), ('m', 'mi')], [('shullu', 'shullu'), ('ri', 'rI'), ('shqa', 'shqa')], [('mantsa', 'mantsa'), ('ku', 'kU'), ('y', 'y'), ('wan', 'wan')]]	[['Warmi', 'm'], ['shullu', 'ri', 'shqa'], ['mantsa', 'ku', 'y', 'wan']]
Raymipaqmi nunakuna wayinkunata shumaqyatsiyan	[['raymi[N]+paq[Ben]+mi[Asrt]'], ['nuna[N]+kuna[Pl]'], ['wayi[N]+n[Poss.3]+kuna[Pl]+ta[Obj]'], ['shumaq[ADJ]+yaA[Transf](VInt)+tsi[Caus]+yaA[Pl]+n[3]']]	[[('Raymi', 'raymi'), ('paq', 'paq'), ('mi', 'mi')], [('nuna', 'nuna'), ('kuna', 'kuna')], [('wayi', 'wayi'), ('n', 'n'), ('kuna', 'kuna'), ('ta', 'ta')], [('shumaq', 'shumaq'), ('ya', 'yaA'), ('tsi', 'tsi'), ('ya', 'yaA'), ('n', 'n')]]	[['Raymi', 'paq', 'mi'], ['nuna', 'kuna'], ['wayi', 'n', 'kuna', 'ta'], ['shumaq', 'ya', 'tsi', 'ya', 'n']]
Wamrakunam naranhata shuquyan	[['wamra[N]+kuna[Pl]+mi[Asrt]'], ['naranha[N]+ta[Obj]'], ['shuqu[VTr]+yaA[Pl]+n[3]']]	[[('Wamra', 'wamra'), ('kuna', 'kuna'), ('m', 'mi')], [('naranha', 'naranha'), ('ta', 'ta')], [('shuqu', 'shuqu'), ('ya', 'yaA'), ('n', 'n')]]	[['Wamra', 'kuna', 'm'], ['naranha', 'ta'], ['shuqu', 'ya', 'n']]
Taqshashqa ratashpitam yaku shutuykan	[['taqsha[VTr]+shqa[Prf](N)'], ['ratash[N]+pita[Abl]+mi[Asrt]'], ['yaku[N]'], ['shutu[VInt]+YkaA[Prog]+n[3]']]	[[('Taqsha', 'taqsha'), ('shqa', 'shqa')], [('ratash', 'ratash'), ('pita', 'pita'), ('m', 'mi')], [('yaku', 'yaku')], [('shutu', 'shutu'), ('yka', 'YkaA'), ('n', 'n')]]	[['Taqsha', 'shqa'], ['ratash', 'pita', 'm'], ['yaku'], ['shutu', 'yka', 'n']]
Awkin chakinta takaykushqa rumichaw	[['awkin[N]'], ['chaki[N]+n[Poss.3]+ta[Obj]'], ['taka[VTr]+yku[Intens]+shqa[Prf](N)'], ['rumi[N]+chaw[Loc]']]	[[('Awkin', 'awkin')], [('chaki', 'chaki'), ('n', 'n'), ('ta', 'ta')], [('taka', 'taka'), ('yku', 'yku'), ('shqa', 'shqa')], [('rumi', 'rumi'), ('chaw', 'chaw')]]	[['Awkin'], ['chaki', 'n', 'ta'], ['taka', 'yku', 'shqa'], ['rumi', 'chaw']]
Machka yakuwan takushqa	[['machka[N]'], ['yaku[N]+wan[Com]'], ['taku[VTr]+shqa[Prf](N)']]	[[('Machka', 'machka')], [('yaku', 'yaku'), ('wan', 'wan')], [('taku', 'taku'), ('shqa', 'shqa')]]	[['Machka'], ['yaku', 'wan'], ['taku', 'shqa']]
